company,specific_bean_origin_or_bar_name,review_date,cocoa_percent,company_location,rating,Bean_Type,country_of_bean_origin,trinitario_bean,criollo_bean,blend_bean,forastero_bean,new_rating
Dandelion,"Elvesia, 2011",2012,70.0,U.S.A,3,,Dominican republic,,,,,5
Dandelion,Colombian,2012,70.0,U.S.A,3,,Colombia,,,,,4
Dandelion,Upala,2012,70.0,U.S.A,3,,Costa rica,,,,,3
Dandelion,"Mantuano, 2012, batch 1",2013,70.0,U.S.A,3,,Venezuela,,,,,4
Dandelion,"Papua New Guinea, batch 1",2013,70.0,U.S.A,3,,Papua new guinea,,,,,4
Dandelion,"Patanemo, batch 3",2013,70.0,U.S.A,3,,Venezuela,,,,,4
Dandelion,"Cumboto, farmer Jose Lugo, batch 1",2013,70.0,U.S.A,2,,Venezuela,,,,,3
Dandelion,"San Francisco de Macoris, Cibao region",2014,70.0,U.S.A,3,,Dominican republic,,,,,5
Dandelion,Maya Mountain,2014,70.0,U.S.A,3,,Belize,,,,,4
Dandelion,"Camino Verde P., Balao, Guayas, 2013",2014,70.0,U.S.A,3,,Ecuador,,,,,4
Dandelion,Buto,2014,70.0,U.S.A,2,,Liberia,,,,,3
Dandelion,"Maya Mtn., Break Bar- Snark",2015,70.0,U.S.A,3,,Belize,,,,,3
Dandelion,"Zorzal Reserva, 2015 H., Kerchner",2016,70.0,U.S.A,3,,Dominican republic,,,,,5
Dandelion,"Hacienda Azul, 2016 Harvest",2017,70.0,U.S.A,3,,Costa rica,,,,,3
Dandelion,"Anamalai, 2017 harvest",2018,70.0,U.S.A,3,,India,,,,,4
Dandelion,"WAPU, La Mosquitia, 2017 harvest",2018,70.0,U.S.A,3,,Honduras,,,,,4
Dandelion,"Gola Rainforest, 2017 harvest",2018,70.0,U.S.A,3,,Sierra leone,,,,,3
Dandelion,"Ben Tre, 2018 Harvest",2019,70.0,U.S.A,3,,Vietnam,,,,,4
Dandelion (aka Brower Ave),Dominican Republic,2011,70.0,U.S.A,3,,Dominican republic,,,,,4
Dandelion (aka Brower Ave),Madagascar,2011,70.0,U.S.A,3,,Madagascar,,,,,4
Dandelion (aka Brower Ave),Tanzania,2011,70.0,U.S.A,3,,Tanzania,,,,,4
Danta,Las Acacias E.,2009,60.0,Guatemala,3,,Guatemala,,,,,4
Danta,Las Acacias E.,2009,75.0,Guatemala,3,,Guatemala,,,,,3
Danta,Los Ujuxtes,2011,60.0,Guatemala,3,,Guatemala,,,,,4
Danta,Las Acacias E.,2012,70.0,Guatemala,4,,Guatemala,,,,,6
Danta,Los Ujuxtes,2012,70.0,Guatemala,3,,Guatemala,,,,,5
Danta,Sambirano,2012,70.0,Guatemala,3,,Madagascar,,,,,5
Danta,"Oscuro, Finca Chimelb",2012,70.0,Guatemala,3,,Guatemala,,,,,4
Danta,Chuao,2012,75.0,Guatemala,3,,Venezuela,,,,,3
Danta,Los Ujuxtes,2014,82.0,Guatemala,3,,Guatemala,,,,,4
DAR,"DUO, batch 002, Ecuador, Costa Rica",2016,70.0,U.S.A,3,,Blend,,,,,4
DAR,Vietnam,2016,72.0,U.S.A,3,,Vietnam,,,,,3
DAR,"Venezuela, batch 122",2016,72.0,U.S.A,2,,Venezuela,,,,,3
Darcis,Mekong Delta,2019,70.0,Belgium,3,,Vietnam,,,,,4
Darcis,Piura,2019,72.0,Belgium,3,,Peru,,,,,3
Dark Forest,Ocumare,2015,70.0,U.S.A,3,,Venezuela,,,,,4
Dark Forest,Ecuador,2015,70.0,U.S.A,3,,Ecuador,,,,,4
Dark Forest,Madagascar,2015,70.0,U.S.A,3,,Madagascar,,,,,3
Dark Forest,Tanzania,2015,70.0,U.S.A,3,,Tanzania,,,,,3
Dark Forest,Bolivia,2016,75.0,U.S.A,3,,Bolivia,,,,,4
Davis,West Africa,2012,58.0,U.S.A,3,,Blend,,,,,4
Davis,Rainforest,2013,70.0,U.S.A,2,,Dominican republic,,,,,3
Davis,Venezuela,2013,70.0,U.S.A,2,,Venezuela,,,,,3
Davis,Ghana,2013,70.0,U.S.A,2,,Ghana,,,,,2
De Mendes,"Nativo, Varzea",2015,72.0,Brazil,3,,Brazil,,,,,4
De Mendes,"Selvagem, Jari",2015,65.0,Brazil,3,,Brazil,,,,,4
De Villiers,"Sambirano Valley, batch 2477",2016,70.0,South Africa,3,,Madagascar,,,,,3
De Villiers,Bundibugyo District,2016,70.0,South Africa,2,,Uganda,,,,,2
Dean and Deluca (Belcolade),Costa Rica,2007,64.0,U.S.A,3,,Costa rica,,,,,3
Dean and Deluca (Belcolade),Ecuador,2007,71.0,U.S.A,3,,Ecuador,,,,,3
Dean and Deluca (Belcolade),Ghana,2007,60.0,U.S.A,3,,Ghana,,,,,3
Dean and Deluca (Belcolade),Papua New Guinea,2007,64.0,U.S.A,3,,Papua new guinea,,,,,3
Dean and Deluca (Belcolade),Peru,2007,64.0,U.S.A,3,,Peru,,,,,3
Dean and Deluca (Belcolade),Madagascar,2007,66.0,U.S.A,2,,Madagascar,,,,,2
Debauve & Gallais (Michel Cluizel),Venezuela,2008,66.0,France,3,,Venezuela,,,,,5
Debauve & Gallais (Michel Cluizel),Papua New Guinea,2009,64.0,France,3,,Papua new guinea,,,,,3
Definite,Duarte Province,2018,80.0,Dominican republic,3,,Dominican republic,,,,,3
Definite,Duarte Province,2018,70.0,Dominican republic,2,,Dominican republic,,,,,3
Definite,Elvesia,2018,70.0,Dominican republic,2,,Dominican republic,,,,,2
Desbarres,"Kilombero, batch 41",2016,72.0,Canada,2,,Tanzania,,,,,2
Desbarres,"Monte Grande, batch 178",2019,72.0,Canada,3,,Guatemala,,,,,3
DeVries,Costa Rica,2007,77.0,U.S.A,3,,Costa rica,,,,,4
DeVries,Dominican Republic,2007,77.0,U.S.A,3,,Dominican republic,,,,,4
DeVries,Bolivian,2008,80.0,U.S.A,2,,Bolivia,,,,,3
Dick Taylor,Ecuador,2011,70.0,U.S.A,3,,Ecuador,,,,,4
Dick Taylor,La Red,2011,74.0,U.S.A,3,,Dominican republic,,,,,3
Dick Taylor,Sambirano,2011,80.0,U.S.A,2,,Madagascar,,,,,3
Dick Taylor,Mantuano,2011,75.0,U.S.A,2,,Venezuela,,,,,3
Dick Taylor,Bolivia,2012,75.0,U.S.A,2,,Bolivia,,,,,3
Dick Taylor,Camino Verde,2013,76.0,U.S.A,3,,Ecuador,,,,,4
Dick Taylor,"Ecuador, Choc. Garage Exclusive",2013,70.0,U.S.A,3,,Ecuador,,,,,4
Dick Taylor,Elvesia,2014,74.0,U.S.A,3,,Dominican republic,,,,,4
Dick Taylor,"Alto Beni, Wild Harvest, Limited Ed.",2015,70.0,U.S.A,3,,Bolivia,,,,,5
Dick Taylor,Tien Giang,2016,78.0,U.S.A,3,,Vietnam,,,,,4
Dick Taylor,"Solomon Is.,batch 17158, N.Vela",2017,72.0,U.S.A,4,,Solomon islands,,,,,6
Dick Taylor,Lanquin Estate,2017,70.0,U.S.A,3,,Guatemala,,,,,5
Dick Taylor,"Fazenda Camboa, Bahia, batch 17009",2017,75.0,U.S.A,3,,Brazil,,,,,5
Dick Taylor,"Vanua Levu, Matasawalevu",2018,80.0,U.S.A,3,,Fiji,,,,,5
Dick Taylor,"Maya Mtn, Toledo",2019,72.0,U.S.A,4,,Belize,,,,,6
Dick Taylor,"Akesson P., Sambirano",2019,72.0,U.S.A,3,,Madagascar,,,,,5
Dick Taylor,"Northerner, Madagascar and Brazil",2020,73.0,U.S.A,3,,Blend,,,,,4
Diogo Vaz,"Sao Tome, batch OST-18-01",2019,65.0,Sao tome & principe,3,,Sao tome,,,,,3
Diogo Vaz,"Sao Tome, batch TRI-18-002, trinitario",2019,75.0,Sao tome & principe,3,,Sao tome,,,,,3
Diogo Vaz,"Sao Tome, unroasted, batch UNR-18-003",2019,70.0,Sao tome & principe,2,,Sao tome,,,,,3
Diogo Vaz,"Sao Tome, Grand Cru Plantation, amelonado",2019,75.0,Sao tome & principe,2,,Sao tome,,,,,2
Doble & Bignall,Johe,2014,72.0,U.K,3,,Nicaragua,,,,,4
Doble & Bignall,"Panama, Raven",2014,72.0,U.K,3,,Panama,,,,,4
Doble & Bignall,"Puerto Cabello, Mantuano",2014,72.0,U.K,3,,Venezuela,,,,,4
Doble & Bignall,Puerto Cabello,2015,85.0,U.K,3,,Venezuela,,,,,3
Dolfin (Belcolade),Noir,2006,70.0,Belgium,1,,Blend,,,,,1
Dolfin (Belcolade),"Africa, West Africa",2008,88.0,Belgium,3,,Blend,,,,,3
Domori,Carenero Superior,2006,70.0,Italy,3,,Venezuela,,,,,4
Domori,Apurimac,2006,70.0,Italy,3,,Peru,,,,,4
Domori,Sur del Lago Classificado,2006,70.0,Italy,3,,Venezuela,,,,,3
Domori,Porcelana,2007,70.0,Italy,4,,Venezuela,,,,,6
Domori,Ecuador,2007,70.0,Italy,4,,Ecuador,,,,,6
Domori,"Ocumare 67, Puertofino",2007,70.0,Italy,4,,Venezuela,,,,,6
Domori,"Java, Javablond",2007,70.0,Italy,3,,Indonesia,,,,,5
Domori,Madagascar,2007,70.0,Italy,3,,Madagascar,,,,,4
Domori,Madagared,2007,70.0,Italy,3,,Madagascar,,,,,4
Domori,"Ocumare 61, Puertomar",2007,75.0,Italy,3,,Venezuela,,,,,4
Domori,Granella,2007,60.0,Italy,3,,Venezuela,,,,,4
Domori,Ilblend,2008,70.0,Italy,3,,Blend,,,,,5
Domori,Blend No. 1,2008,78.0,Italy,3,,Blend,,,,,4
Domori,"Carupano, H. San Jose",2008,70.0,Italy,3,,Venezuela,,,,,3
Domori,Teyuna,2008,70.0,Italy,3,,Colombia,,,,,3
Domori,"Chuao, Hacienda San Jose",2010,70.0,Italy,3,,Venezuela,,,,,3
Domori,"Canoabo, Hacienda San Jose",2011,70.0,Italy,3,,Venezuela,,,,,4
Domori,Guasare,2012,70.0,Italy,3,,Venezuela,,,,,5
Domori,Morogoro,2012,70.0,Italy,3,,Tanzania,,,,,4
Domori,Hacienda Victoria,2015,70.0,Italy,3,,Ecuador,,,,,5
Domori,Ocumare 77,2015,70.0,Italy,3,,Venezuela,,,,,5
Domori,Tanzania,2018,70.0,Italy,4,,Tanzania,,,,,6
Dormouse,"Colombia, Batch 9",2015,80.0,U.K,2,,Colombia,,,,,3
Dormouse,"Madagascar, Batch 8",2015,77.0,U.K,2,,Madagascar,,,,,3
Dormouse,"Rio Caribe, Batch 7",2015,70.0,U.K,2,,Venezuela,,,,,2
Dormouse,Non Pariel Estate,2016,75.0,U.K,2,,Grenada,,,,,3
Dormouse,"Verapaz, batch 254",2018,72.0,U.K,3,,Guatemala,,,,,4
Dormouse,"Piura, batch 274",2018,80.0,U.K,3,,Peru,,,,,4
Dormouse,"Kablon Farm, batch 242",2018,71.5,U.K,2,,Philippines,,,,,3
Double Spiral,Hispaniola,2019,75.0,U.S.A,3,,Dominican republic,,,,,3
Double Spiral,Kokoa Kamili,2019,70.0,U.S.A,2,,Tanzania,,,,,3
Double Spiral,Oko Caribe,2019,75.0,U.S.A,2,,Dominican republic,,,,,2
Duffy's,"Corazon del Ecuador, Calceta beans",2010,72.0,U.K,3,,Ecuador,,,,,5
Duffy's,Star of Peru,2010,70.0,U.K,3,,Peru,,,,,5
Duffy's,Panama,2010,70.0,U.K,3,,Panama,,,,,4
Duffy's,Star of Ecuador,2010,70.0,U.K,2,,Ecuador,,,,,2
Duffy's,"Indio Rojo, Xoco",2011,72.0,U.K,3,,Honduras,,,,,5
Duffy's,Dominican Republic,2011,65.0,U.K,3,,Dominican republic,,,,,4
Duffy's,Ocumare,2011,71.0,U.K,3,,Venezuela,,,,,4
Duffy's,"Nicaliso, Xoco",2011,71.0,U.K,3,,Nicaragua,,,,,4
Duffy's,"Bocas del Toro, Tierra Oscura",2011,72.0,U.K,3,,Panama,,,,,3
Duffy's,Ocumare,2012,72.0,U.K,3,,Venezuela,,,,,5
Duffy's,"Rico Rugoso, Xoco",2014,76.0,U.K,3,,Nicaragua,,,,,5
Duffy's,"Chuno, Xoco",2014,70.0,U.K,3,,Nicaragua,,,,,4
Duffy's,"Rio Dulce, Xoco",2015,70.0,U.K,4,,Guatemala,,,,,6
Duffy's,Eti-Oni,2017,70.0,U.K,2,,Nigeria,,,,,3
Duffy's,Mayan Red,2018,80.0,U.K,3,,Guatemala,,,,,4
Duffy's,South Cotabato,2019,70.0,U.K,3,,Philippines,,,,,4
Dulcinea,"Dominican Republic, batch 1507",2015,70.0,U.S.A,3,,Dominican republic,,,,,4
Durci,Corona Arriba,2015,70.0,U.S.A,4,,Ecuador,,,,,6
Durci,"Maranon, Joya Rara",2015,70.0,U.S.A,3,,Peru,,,,,4
Durci,"Rio Caribe, Tepui Treasure",2015,70.0,U.S.A,3,,Venezuela,,,,,4
Durci,Taino Secret,2015,70.0,U.S.A,3,,Dominican republic,,,,,4
Durci,"Carenero, Empyrean Sabor",2015,70.0,U.S.A,3,,Venezuela,,,,,4
Durci,Piura Blanco,2018,70.0,U.S.A,4,,Peru,,,,,6
East Van Roasters,"Dominican Republic, batch DR113",2014,70.0,Canada,3,,Dominican republic,,,,,5
East Van Roasters,"Madagascar, batch M132",2014,70.0,Canada,3,,Madagascar,,,,,4
East Van Roasters,"Peru, batch P116",2014,70.0,Canada,3,,Peru,,,,,4
Eau de Rose,Tumaco,2016,70.0,Canada,3,,Colombia,,,,,4
Eau de Rose,Arauca,2016,70.0,Canada,3,,Colombia,,,,,4
Eclat (Felchlin),"Maranon, Good & Evil, w/ nibs",2012,72.0,U.S.A,2,,Peru,,,,,3
Eclat (Fruition),"NOE, nacional/criollo, batch 1",2019,80.0,U.S.A,3,,Peru,,,,,4
Edelmond,Porcelana,2016,68.0,Germany,3,,Venezuela,,,,,3
El Ceibo,Alto Beni,2008,71.0,Bolivia,2,,Bolivia,,,,,3
El Ceibo,"Alto Beni, Covendo Region",2011,75.0,Bolivia,3,,Bolivia,,,,,5
El Rey,"Carenero Superior, Gran Saman",2006,70.0,Venezuela,2,,Venezuela,,,,,3
El Rey,"Carenero Superior, Mijao",2008,61.0,Venezuela,3,,Venezuela,,,,,3
El Rey,"Carenero Superior, Apamate",2008,74.0,Venezuela,2,,Venezuela,,,,,2
El Rey,"Carenero Superior, Bucare",2008,58.0,Venezuela,2,,Venezuela,,,,,2
El Rey,"Rio Caribe, Macuro",2009,70.0,Venezuela,3,,Venezuela,,,,,3
El Rey,"Rio Caribe, Cariaco",2009,60.5,Venezuela,2,,Venezuela,,,,,3
El Rey,San Joaquin,2015,70.0,Venezuela,3,,Venezuela,,,,,5
Eldora,"Polochic, batch 711",2019,70.0,U.S.A,3,,Guatemala,,,,,4
Emerald Estate,Emerald Estate,2013,70.0,St. Lucia,3,,St. lucia,,,,,4
Emerald Estate,Emerald Estate,2013,60.0,St. Lucia,2,,St. lucia,,,,,3
Emily's,Peru,2015,78.0,Japan,3,,Peru,,,,,4
Emily's,Patanemo,2015,79.0,Japan,3,,Venezuela,,,,,3
Encuentro,Pisa w/ nibs,2018,70.0,France,3,,Haiti,,,,,4
Encuentro,Asochivite,2018,70.0,France,3,,Guatemala,,,,,4
Encuentro,Bejofo,2018,70.0,France,3,,Madagascar,,,,,4
Encuentro,Oko Caribe,2018,70.0,France,3,,Dominican republic,,,,,4
ENNA,"Wampusirpi, batch 007",2016,75.0,U.S.A,3,,Honduras,,,,,4
ENNA,"Ben Tre, batch 77",2018,72.0,U.S.A,3,,Vietnam,,,,,3
ENNA,"Maiden Voyage Estate, Herbert Pasqual",2019,72.0,U.S.A,3,,Trinidad,,,,,4
ENNA,Kokoa Kamili,2019,80.0,U.S.A,3,,Tanzania,,,,,3
ENNA,Gola Rainforest,2019,70.0,U.S.A,2,,Sierra leone,,,,,2
Erithaj (A. Morin),Ben Tre,2014,70.0,France,3,,Vietnam,,,,,4
Erithaj (A. Morin),"Ba Lai, Mekong Delta",2014,74.0,France,3,,Vietnam,,,,,4
Erithaj (A. Morin),Ham Luong,2014,80.0,France,3,,Vietnam,,,,,3
Escazu,Ocumare,2008,72.0,U.S.A,3,,Venezuela,,,,,3
Escazu,Carenero Superior,2009,81.0,U.S.A,3,,Venezuela,,,,,4
Escazu,"Carenero, Guapiles, Ocumare blend",2009,74.0,U.S.A,2,,Blend,,,,,3
Escazu,Guapiles,2009,65.0,U.S.A,2,,Costa rica,,,,,6
Escazu,Rio Caribe,2012,70.0,U.S.A,2,,Venezuela,,,,,3
Ethel's Artisan (Mars),Red Vanilla,2011,62.0,U.S.A,2,,Blend,,,,,3
Ethel's Artisan (Mars),"Peru, Madagascar",2011,55.0,U.S.A,2,,Blend,,,,,2
Ethel's Artisan (Mars),Trinidad,2011,55.0,U.S.A,2,,Trinidad,,,,,2
Ethel's Artisan (Mars),Porcelana,2011,70.0,U.S.A,2,,Venezuela,,,,,2
Ethel's Artisan (Mars),"Venezuela, Trinidad",2011,62.0,U.S.A,2,,Blend,,,,,2
Ethereal,Dominican Republic,2014,80.0,U.S.A,3,,Dominican republic,,,,,5
Ethereal,Ecuador,2014,80.0,U.S.A,3,,Ecuador,,,,,4
Ethereal,Belize,2014,80.0,U.S.A,3,,Belize,,,,,3
Ethereal,Guatemala,2018,80.0,U.S.A,3,,Guatemala,,,,,4
Exquisito,"Maranon, Fortunato",2019,73.0,U.S.A,3,,Peru,,,,,3
Fearless (AMMA),"Monte Alegre, D. Badaro, Raw, Organic",2010,75.0,U.S.A,2,,Brazil,,,,,3
Feitoria Cacao,Blue Mountain,2016,76.0,Portugal,3,,Jamaica,,,,,3
Feitoria Cacao,Maya Mountain,2016,76.0,Portugal,2,,Belize,,,,,3
Feitoria Cacao,Cuyagua,2016,76.0,Portugal,2,,Venezuela,,,,,2
Felchlin,"Alto Beni, Cru Savage",2006,68.0,Switzerland,4,,Bolivia,,,,,6
Felchlin,Arriba,2006,72.0,Switzerland,3,,Ecuador,,,,,4
Felchlin,"Madagascar, Grand Cru",2006,64.0,Switzerland,3,,Madagascar,,,,,3
Felchlin,Maracaibo Clasificado,2006,65.0,Switzerland,3,,Venezuela,,,,,3
Felchlin,Elvesia P.,2006,74.0,Switzerland,3,,Dominican republic,,,,,3
Felchlin,Supremo- SF,2006,62.0,Switzerland,2,,Blend,,,,,6
Felchlin,Grenada,2010,58.0,Switzerland,3,,Grenada,,,,,4
Finca,Dominican Republic,2014,70.0,U.S.A,3,,Dominican republic,,,,,4
Finca,Dominican Republic,2014,80.0,U.S.A,3,,Dominican republic,,,,,3
Finca,Dominican Republic,2014,85.0,U.S.A,2,,Dominican republic,,,,,2
Finca,Puerto Rico,2014,65.0,U.S.A,2,,Puerto rico,,,,,2
Finnia,"Ucayali (Peru), Papua New G., Tabasco (Mexico)",2020,70.0,Canada,3,,Blend,,,,,4
Finnia,Mexico,2020,70.0,Canada,3,,Mexico,,,,,3
Finnia,Honduras,2020,70.0,Canada,2,,Honduras,,,,,3
Finnia,"Chigorodo, batch 001",2020,70.0,Canada,2,,Colombia,,,,,3
Firetree,Malekula Island,2019,72.0,U.K,3,,Vanuatu,,,,,5
Firetree,Karkar Island,2019,72.0,U.K,3,,Papua new guinea,,,,,4
Firetree,Guadalcanal,2019,69.0,U.K,3,,Solomon islands,,,,,4
Firetree,Mindanao Island,2019,73.0,U.K,3,,Philippines,,,,,4
Five (5)Mile,"Oko Caribe, San Fran. De Mac.,batch A",2018,75.0,U.S.A,3,,Dominican republic,,,,,4
Five (5)Mile,"Tumaco, batch 23abc",2018,75.0,U.S.A,3,,Colombia,,,,,3
Five (5)Mile,"Maya Mtn, batch 7C",2018,75.0,U.S.A,2,,Belize,,,,,3
Five (5)Mile,"Monte Grande, batch 18",2018,75.0,U.S.A,2,,Guatemala,,,,,3
FJAK,Goground,2018,68.0,Norway,3,,India,,,,,4
FJAK,Kokoa Kamili,2018,70.0,Norway,3,,Tanzania,,,,,4
FJAK,Bejofo,2018,70.0,Norway,3,,Madagascar,,,,,3
Forever Cacao,Rio Eni,2014,72.0,U.K,2,,Peru,,,,,3
Forteza (Cortes),Dominican Republic,2016,70.0,Puerto rico,2,,Dominican republic,,,,,3
Forteza (Cortes),Puerto Rico,2016,80.0,Puerto rico,2,,Dominican republic,,,,,3
Fossa,"Kokoa Kamili Coop, Kilombero",2016,67.0,Singapore,3,,Tanzania,,,,,5
Fossa,"Camino Verde P., Balao, Guayas",2016,75.0,Singapore,3,,Ecuador,,,,,4
Fossa,"Akesson's E., Sambirano V.",2016,70.0,Singapore,2,,Madagascar,,,,,3
Fossa,Pisa,2018,68.0,Singapore,3,,Haiti,,,,,4
Fossa,Davao,2018,70.0,Singapore,3,,Philippines,,,,,4
Fossa,Alto Beni,2018,70.0,Singapore,3,,Bolivia,,,,,3
Fossa,"Pak Eddy Farm, Yogyakarta Region",2018,70.0,Singapore,3,,Indonesia,,,,,3
Fossa,Oko Caribe,2018,72.0,Singapore,2,,Dominican republic,,,,,3
Fossa,"Ottange Farm, Mava Plantation, Sambirano",2019,70.0,Singapore,3,,Madagascar,,,,,4
Fossa,"Finca La Rioja E., Cacahoatan, Chiapas, microlot",2019,70.0,Singapore,3,,Mexico,,,,,3
Foundry,"Camino Verde, 2017 h., batch EC019",2019,70.0,New Zealand,3,,Ecuador,,,,,5
Foundry,"Ucayali, 2017 h., batch PU024",2019,70.0,New Zealand,3,,Peru,,,,,5
Foundry,"Kilombero Valley, 2017 h., batch TK020",2019,70.0,New Zealand,3,,Tanzania,,,,,4
Foundry,"Kulkul P., Karkar Island, 2018 h., batch PK019",2019,70.0,New Zealand,3,,Papua new guinea,,,,,3
Foundry,"Alto Beni, 2017 h.",2019,70.0,New Zealand,3,,Bolivia,,,,,3
Foundry,"Masidau Farm, batch VM021",2019,70.0,New Zealand,3,,Vanuatu,,,,,3
Foundry,"Tumaco, 2017 h., batch U022",2019,70.0,New Zealand,3,,Colombia,,,,,3
Franceschi,Canoabo,2012,70.0,Venezuela,3,,Venezuela,,,,,5
Franceschi,Sur del Lago,2012,60.0,Venezuela,3,,Venezuela,,,,,4
Franceschi,"Ocumare, batch 210414",2014,70.0,Venezuela,3,,Venezuela,,,,,5
Franceschi,"Choroni, batch 210414",2014,70.0,Venezuela,3,,Venezuela,,,,,4
Franceschi,"Cuyagua, batch 4, lot DC2.3",2018,72.0,Venezuela,3,,Venezuela,,,,,4
Franceschi,"Carenero, Miranda",2018,70.0,Venezuela,3,,Venezuela,,,,,4
Franceschi,"Sur del Lago, Zulia",2018,70.0,Venezuela,3,,Venezuela,,,,,3
Franceschi,"Chuao, batch 4, Lot DH17",2018,85.0,Venezuela,3,,Venezuela,,,,,3
Franceschi,Rio Caribe,2018,60.0,Venezuela,2,,Venezuela,,,,,2
Frederic Blondeel,Ghana,2014,60.0,Belgium,3,,Ghana,,,,,4
Frederic Blondeel,Madagascar,2014,65.0,Belgium,3,,Madagascar,,,,,4
Frederic Blondeel,Costa Rica,2015,70.0,Belgium,3,,Costa rica,,,,,4
Frederic Blondeel,Peru Brutus,2015,75.0,Belgium,3,,Peru,,,,,4
Frederic Blondeel,Vietnam,2015,80.0,Belgium,3,,Vietnam,,,,,3
French Broad,"Maranon Canyon, Fortunato No. 4",2011,70.0,U.S.A,3,,Peru,,,,,4
French Broad,La Red,2011,65.0,U.S.A,3,,Dominican republic,,,,,4
French Broad,"Palo Blanco, Chulucanas, b. 120725A",2012,66.0,U.S.A,3,,Peru,,,,,4
French Broad,"Tumbes Coop, batch 120724M",2012,70.0,U.S.A,2,,Peru,,,,,2
French Broad,"Palo Blanco w/ panela, Chulucanas, b. 120725A",2012,81.0,U.S.A,2,,Peru,,,,,6
French Broad,"Palo Blanco, Chulucanas",2013,66.0,U.S.A,3,,Peru,,,,,4
French Broad,Matagalpa,2014,68.0,U.S.A,3,,Nicaragua,,,,,4
French Broad,San Andres,2014,80.0,U.S.A,3,,Costa rica,,,,,3
French Broad,Guatemala,2015,73.0,U.S.A,3,,Guatemala,,,,,4
French Broad,"Norandino, batch 161208",2017,70.0,U.S.A,3,,Peru,,,,,4
French Broad,"Animalai, batch 1063",2019,71.0,U.S.A,3,,India,,,,,4
Fresco,"Carenero Superior, #203, MR, SC",2009,65.0,U.S.A,3,,Venezuela,,,,,4
Fresco,"Jamaica, #205, DR, MC",2009,70.0,U.S.A,3,,Jamaica,,,,,4
Fresco,"Jamaica, #206, DR, LC",2009,70.0,U.S.A,3,,Jamaica,,,,,3
Fresco,"Jamaica, #204, DR, SC",2009,80.0,U.S.A,2,,Jamaica,,,,,3
Fresco,"Chuao, #217, DR, MC, batch 11-021",2011,70.0,U.S.A,4,,Venezuela,,,,,6
Fresco,"Conacado, #212, LR, SC",2011,72.0,U.S.A,3,,Dominican republic,,,,,4
Fresco,"Jamaica, #210, DR, MC",2011,70.0,U.S.A,3,,Jamaica,,,,,4
Fresco,"Jamaica, #209, DR, SC",2011,70.0,U.S.A,3,,Jamaica,,,,,4
Fresco,"Conacado, #213, DR, -C",2011,72.0,U.S.A,3,,Dominican republic,,,,,4
Fresco,"Chuao, #218, MR, MC, batch 11-020",2011,76.0,U.S.A,3,,Venezuela,,,,,4
Fresco,"Sambirano Valley, #215, MR, MC",2011,74.0,U.S.A,3,,Madagascar,,,,,3
Fresco,"Ghana, #211, MR, MC",2011,74.0,U.S.A,2,,Ghana,,,,,3
Fresco,"Sambirano Valley, #214, LR, MC",2011,74.0,U.S.A,2,,Madagascar,,,,,3
Fresco,"Sambirano Valley, #216, MR, LC",2012,74.0,U.S.A,4,,Madagascar,,,,,6
Fresco,"Markham Valley, #220, MR, MC",2012,69.0,U.S.A,4,,Papua new guinea,,,,,6
Fresco,"Markham Valley, #219, LR, MC",2012,69.0,U.S.A,3,,Papua new guinea,,,,,4
Fresco,"Markham Valley, #221, DR, MC",2012,69.0,U.S.A,3,,Papua new guinea,,,,,4
Fresco,"Markham Valley, #222, LR, 0C",2012,69.0,U.S.A,3,,Papua new guinea,,,,,3
Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",2013,70.0,U.S.A,4,,Peru,,,,,6
Fresco,"Conacado, #224, MR, MC, batch 13-061",2013,72.0,U.S.A,3,,Dominican republic,,,,,5
Fresco,"San Martin, Bellavista Coop, #226, DR, MC",2013,70.0,U.S.A,3,,Peru,,,,,5
Fresco,"Conacado, #223, MR, SC, batch 13-051",2013,72.0,U.S.A,3,,Dominican republic,,,,,4
Fresco,"Maranon, #227, LR, MC",2014,70.0,U.S.A,3,,Peru,,,,,4
Fresco,"Maranon, #229, MR, LC",2014,70.0,U.S.A,3,,Peru,,,,,4
Fresco,"Maranon, #230, DR, LC",2014,70.0,U.S.A,3,,Peru,,,,,4
Fresco,"Maranon, #228, MR, SC",2014,70.0,U.S.A,3,,Peru,,,,,3
Fresco,"Polochic Valley, MR, LC, batch 17-189",2017,70.0,U.S.A,3,,Guatemala,,,,,5
Fresco,"Polochic Valley, LR, LC, batch 17-203",2017,70.0,U.S.A,3,,Guatemala,,,,,4
Fresco,"Polochic Valley, DR, LC, batch 17-201",2017,70.0,U.S.A,3,,Guatemala,,,,,4
Fresco,Carupano Pintao,2018,72.0,U.S.A,3,,Venezuela,,,,,4
Fresco,"Chuao, MR, SC, batch 18-224",2018,72.0,U.S.A,3,,Venezuela,,,,,4
Fresh Coast,"Kokoa Kamili, Kilombero District",2017,70.0,U.S.A,3,,Tanzania,,,,,5
Fresh Coast,"Fazenda Camboa, Bahia",2017,70.0,U.S.A,3,,Brazil,,,,,4
Fresh Coast aka Just Good Choc.,Peru,2014,70.0,U.S.A,4,,Peru,,,,,6
Fresh Coast aka Just Good Choc.,Belize,2014,70.0,U.S.A,3,,Belize,,,,,4
Fresh Coast aka Just Good Choc.,Madagascar,2014,70.0,U.S.A,3,,Madagascar,,,,,4
